falha_tipo_falha,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3
0,16,70,40.25,12,26,19.25,8,28,17.42,9,33,20.42,10,21,15.83,11,20,16.17,10,21,15.75,18,64,39.08,16,63,37.0,20,62,45.58
0,25,80,54.08,5,27,18.0,6,31,18.75,6,30,16.0,10,21,15.17,10,21,14.92,10,21,16.25,21,63,44.42,15,60,39.83,15,61,34.83
0,18,84,49.42,5,29,20.17,10,31,21.83,6,34,17.17,11,21,16.0,11,21,15.5,10,21,17.33,19,64,39.42,20,63,38.25,22,56,36.5
0,16,80,47.67,5,29,18.25,5,29,17.17,5,32,16.92,11,21,17.92,10,18,13.17,10,21,16.5,15,64,37.92,22,64,44.67,17,64,36.5
0,19,81,48.17,6,28,15.75,9,32,20.42,7,33,17.67,10,21,14.83,10,21,15.33,10,20,16.08,15,62,35.25,17,64,36.25,18,63,42.58
0,15,73,38.83,7,26,17.33,5,31,16.08,10,32,22.75,11,21,14.58,10,20,13.17,10,20,15.42,21,63,45.25,15,63,43.75,17,61,37.0
0,21,83,45.42,5,28,14.58,8,29,18.0,6,31,17.75,10,20,13.67,10,21,16.08,10,21,16.17,18,61,41.17,16,56,34.58,15,61,35.0
0,15,83,57.25,5,27,15.08,8,29,14.75,13,30,20.92,11,21,14.33,10,21,15.42,10,21,15.67,17,63,43.33,16,63,45.42,15,56,34.17
0,23,80,50.33,6,29,18.67,9,31,20.83,6,34,20.92,10,18,15.25,10,20,13.83,10,21,14.83,19,60,33.17,21,64,44.08,15,61,34.75
0,19,76,55.83,5,28,17.83,5,30,15.33,8,34,24.75,10,19,13.58,10,21,16.08,10,21,14.75,18,60,37.67,15,64,32.0,16,63,42.08
0,15,76,41.67,11,29,22.0,11,31,20.58,5,31,16.42,11,21,16.33,10,21,14.25,10,20,15.17,16,64,38.5,18,62,41.42,19,64,35.33
0,16,68,53.75,6,28,18.08,7,31,23.83,10,34,23.17,10,19,14.33,10,21,16.5,13,21,16.75,18,54,29.17,16,64,35.92,16,64,38.0
0,18,83,48.17,5,27,12.83,6,26,17.42,5,28,16.92,10,21,15.92,10,18,13.75,13,21,17.58,19,58,40.92,18,62,38.0,18,64,32.5
0,18,80,48.75,5,28,18.67,7,29,20.83,13,33,25.25,10,21,16.0,10,20,14.08,10,20,14.0,15,61,39.17,17,60,34.17,16,64,42.67
0,22,81,53.17,6,28,16.33,6,32,18.08,5,23,13.0,10,21,16.5,10,21,16.0,10,20,16.33,17,64,36.0,15,58,37.58,18,64,45.25
0,15,80,48.33,5,27,16.08,9,29,18.08,6,34,18.33,11,21,15.67,10,21,15.17,10,20,13.25,22,62,44.67,15,64,37.17,18,64,36.0
0,20,82,50.92,5,27,18.58,6,32,22.0,7,32,20.17,11,20,14.67,10,21,16.17,11,20,15.5,18,62,42.67,24,64,45.5,16,60,41.17
0,23,82,54.75,7,29,19.25,7,29,17.0,7,34,18.75,10,21,15.08,10,19,13.33,10,20,15.08,18,64,41.17,16,63,34.33,17,64,42.0
0,17,84,58.92,5,27,12.58,7,32,21.42,10,34,21.67,11,20,15.42,11,21,16.5,10,21,13.67,15,59,37.5,15,63,46.17,16,60,36.92
0,39,83,58.08,5,29,14.83,6,27,18.33,7,31,18.58,12,20,15.58,10,18,14.42,11,19,14.83,31,64,48.42,15,55,36.25,21,59,42.42
0,28,74,50.17,6,28,15.0,5,31,17.17,5,32,20.0,10,21,15.75,10,21,15.33,10,21,14.92,17,63,43.92,15,59,36.42,17,63,34.17
0,29,76,56.75,6,25,12.75,8,32,19.58,5,31,16.08,11,20,15.67,10,21,15.5,10,21,16.67,17,52,36.08,18,64,42.67,16,63,43.92
0,19,82,54.0,5,24,16.92,5,27,20.17,7,31,18.17,11,20,15.67,10,16,12.33,10,21,15.83,25,62,43.5,17,58,34.08,15,63,41.42
0,20,78,37.5,9,28,17.25,7,30,19.67,5,34,20.75,10,21,16.08,10,21,16.25,11,21,15.42,17,58,38.67,21,64,36.42,19,52,34.42
0,16,81,44.67,5,20,11.33,9,32,19.83,5,34,20.08,10,21,15.83,10,21,14.25,10,20,14.83,16,63,38.58,22,59,40.33,16,58,34.42
0,25,81,47.92,5,27,16.42,8,27,15.92,7,32,17.25,10,21,16.0,11,21,17.42,10,21,15.17,21,61,42.33,17,62,42.42,15,60,36.17
0,34,77,61.33,11,29,18.5,8,31,19.75,7,30,21.08,10,21,17.08,10,20,15.42,10,18,14.58,25,50,38.5,16,62,38.92,21,62,41.75
0,16,72,40.0,5,29,16.75,6,30,18.67,9,34,22.67,11,18,14.67,10,18,13.17,11,21,15.58,15,64,46.0,15,58,30.17,16,59,39.5
0,16,84,42.5,12,29,21.5,10,32,18.92,7,32,19.67,10,21,14.83,11,20,16.5,10,20,14.42,18,56,29.25,16,62,40.5,19,63,40.25
0,16,82,41.67,5,29,17.17,5,29,16.67,5,32,19.08,11,19,15.42,10,17,14.25,10,19,15.25,15,64,34.83,16,64,39.75,33,60,47.25
0,18,81,51.0,5,28,17.0,6,32,20.83,5,28,13.58,11,21,15.5,10,18,14.08,10,21,15.42,15,61,35.83,27,64,40.17,15,58,34.92
0,21,74,51.83,5,29,13.83,7,27,17.17,6,32,17.42,10,21,16.83,10,21,16.5,12,21,16.0,24,64,46.58,17,56,40.83,25,63,43.92
0,16,84,65.5,5,27,15.33,6,29,18.58,6,32,21.25,10,20,13.92,12,21,16.5,10,19,14.92,15,64,33.08,19,64,40.5,15,64,41.0
0,27,84,55.08,6,25,15.17,7,30,19.08,5,33,19.33,10,19,14.17,10,21,14.67,10,21,15.33,16,64,36.5,15,58,35.0,19,63,41.67
0,16,81,48.42,5,29,16.42,6,32,18.5,5,31,19.0,10,20,13.17,10,21,15.58,10,21,15.67,18,54,34.92,16,60,45.92,16,61,40.17
0,16,75,39.67,7,29,17.17,6,31,17.5,6,34,21.0,10,20,14.75,10,21,15.58,10,21,15.08,16,63,32.42,16,55,37.33,16,54,35.0
0,15,80,44.67,7,25,15.92,5,32,19.33,6,34,17.08,11,21,16.0,10,20,15.08,11,21,15.33,18,64,42.67,18,61,40.58,18,63,38.33
0,15,84,51.25,5,29,13.08,5,24,16.25,5,30,16.17,11,21,16.92,12,21,16.67,11,19,15.33,16,60,40.17,24,56,37.25,16,61,37.17
0,28,78,50.0,7,29,18.5,5,31,19.5,5,29,18.83,10,21,15.83,10,20,16.0,10,21,15.25,17,53,27.92,20,58,38.25,18,62,39.5
1,22,22,22.0,19,19,19.0,18,18,18.0,20,20,20.0,11,11,11.0,21,21,21.0,13,13,13.0,30,30,30.0,31,31,31.0,21,21,21.0
0,17,84,44.64,5,25,14.18,6,31,17.55,6,32,20.45,13,21,16.82,10,19,14.0,10,21,16.64,16,63,35.73,20,60,40.27,16,64,42.36
0,15,82,41.0,6,27,15.58,5,30,18.25,5,34,18.58,11,21,15.67,10,21,14.33,11,18,14.0,21,63,41.25,16,62,40.0,21,58,38.58
0,24,66,44.0,5,29,17.75,12,32,20.33,6,33,19.0,10,21,14.83,10,21,14.92,11,20,14.17,19,55,37.5,15,61,43.92,28,64,46.42
0,15,71,43.08,6,29,17.42,5,30,15.08,9,32,19.25,10,20,14.83,11,21,15.0,11,21,15.75,18,54,31.92,17,64,43.92,17,62,35.75
0,15,77,48.33,5,28,15.67,5,26,16.17,16,33,26.92,11,21,15.92,11,21,15.75,12,21,16.0,18,61,44.83,19,60,45.33,20,59,40.75
0,19,84,51.33,8,29,17.25,5,31,16.75,5,32,17.0,10,21,16.42,10,20,15.08,13,20,16.58,15,58,39.08,21,63,42.83,17,62,35.25
0,18,80,56.08,8,29,18.0,5,25,14.5,7,32,17.83,10,21,14.25,10,21,15.67,12,21,16.08,20,59,42.83,16,60,36.33,15,59,39.92
0,18,81,53.36,10,29,15.73,6,31,16.45,7,30,21.55,10,18,14.27,11,21,16.09,10,21,15.09,16,53,35.27,17,61,36.0,15,63,44.36
0,25,84,52.33,7,29,15.92,8,32,16.17,7,33,20.58,10,20,14.92,11,21,17.5,12,21,16.67,21,58,40.17,17,50,36.17,16,60,40.75
0,16,81,45.83,8,29,20.08,7,32,20.5,5,33,19.5,10,21,17.33,10,21,15.33,12,20,15.67,17,64,46.0,16,64,43.75,19,62,37.08
0,17,82,47.42,5,27,13.75,6,32,20.33,6,31,18.25,10,21,15.08,10,20,13.67,10,21,16.75,16,63,40.17,33,63,53.25,16,61,43.58
0,21,79,42.17,12,28,20.0,12,32,19.67,8,30,16.17,11,21,17.08,10,20,15.25,11,21,16.67,18,63,45.33,17,61,39.83,22,58,38.58
0,21,82,44.83,7,29,18.08,9,32,21.17,8,33,22.33,11,21,15.5,11,21,13.75,10,21,14.08,18,64,42.08,19,61,42.67,18,59,36.67
0,18,78,49.08,6,29,18.5,8,31,21.17,5,33,17.75,10,21,15.58,10,21,15.67,12,20,15.67,18,63,44.75,17,58,40.42,18,61,35.83
0,15,82,47.25,5,29,16.67,5,31,16.83,9,32,20.25,10,21,17.08,10,21,16.83,12,20,15.42,16,59,42.0,15,63,39.5,16,63,39.83
0,18,75,50.92,5,26,15.75,5,32,23.08,10,31,19.17,10,21,15.33,10,18,13.58,10,20,14.83,23,64,43.83,17,62,41.83,15,59,38.42
0,29,76,49.92,6,29,16.08,7,31,21.92,7,34,19.25,11,21,16.67,10,21,15.0,11,21,17.25,17,49,30.17,18,44,33.5,15,61,33.92
0,20,83,53.92,5,29,17.5,8,31,17.25,8,28,19.25,11,21,15.42,13,21,17.25,10,21,15.25,22,63,45.92,23,61,42.0,18,61,33.33
0,18,73,52.0,5,29,12.25,8,32,17.25,8,34,20.75,10,21,16.0,12,21,14.58,10,21,15.08,21,59,35.17,16,57,35.25,15,63,39.0
0,16,71,46.42,7,28,16.0,5,28,17.58,6,31,17.5,10,21,15.75,11,21,16.83,10,19,13.58,19,63,37.42,15,56,34.17,16,64,43.42
0,17,81,48.83,7,29,18.42,8,30,19.5,20,34,27.58,10,21,16.08,10,20,15.17,10,18,15.0,18,64,43.92,15,60,39.5,15,58,33.92
0,32,81,56.08,5,27,17.83,6,29,21.0,6,33,17.83,11,20,15.25,10,21,15.08,10,20,14.0,16,56,36.75,15,55,35.5,24,64,44.58
0,21,76,48.67,5,29,14.08,6,29,15.08,5,26,13.83,10,21,15.75,11,21,15.25,11,21,15.58,15,61,41.0,15,64,36.25,28,62,44.33
0,19,76,50.42,5,29,18.0,5,32,16.58,5,32,16.67,10,21,15.17,11,20,15.08,10,21,15.25,16,59,37.75,15,60,39.67,19,58,35.17
0,15,73,45.42,6,29,17.08,10,32,22.17,5,28,18.67,11,21,15.25,10,20,15.83,10,21,15.33,17,56,38.67,20,56,38.92,15,63,42.33
0,22,78,54.83,7,25,17.5,6,31,20.67,5,25,14.17,10,21,16.5,11,20,15.42,11,19,14.5,16,62,36.67,19,59,39.33,16,52,30.5
0,15,83,49.0,7,26,16.58,6,32,16.5,5,33,20.25,10,21,17.0,10,21,14.5,10,21,16.67,15,60,36.42,16,62,40.25,15,62,39.75
0,17,78,48.25,7,27,16.42,6,32,17.42,6,30,19.33,10,19,13.92,10,21,16.25,10,21,16.33,24,59,42.33,15,58,37.58,15,60,40.25
0,22,81,56.75,6,28,16.58,5,32,17.92,6,32,15.67,10,19,13.5,10,21,17.17,11,21,14.75,20,54,35.67,20,61,39.33,24,61,41.0
0,21,84,44.58,5,28,16.5,5,32,20.17,5,34,22.42,10,21,14.92,11,18,14.0,11,21,15.83,19,62,38.92,17,59,36.58,25,60,41.25
0,17,77,46.25,9,29,19.08,5,32,20.92,13,32,23.83,10,20,15.58,11,19,13.75,11,21,16.17,18,54,37.83,19,59,39.67,16,60,35.42
0,28,79,50.83,6,29,17.58,6,30,15.33,7,31,19.25,10,21,15.08,11,21,16.75,10,21,15.83,19,64,41.0,22,63,38.42,20,61,46.25
0,17,78,47.5,5,26,17.0,5,32,18.08,9,33,21.92,10,20,14.58,12,20,16.08,11,20,15.42,19,59,45.08,17,60,35.75,15,63,35.08
0,16,71,42.92,8,29,19.42,5,29,14.33,6,34,20.08,10,21,15.83,10,21,15.33,11,21,16.08,17,59,35.83,22,64,33.25,25,60,38.33
0,15,84,41.25,5,29,16.17,6,28,14.92,9,23,14.92,11,21,17.67,10,21,17.33,10,21,15.08,24,63,49.75,21,61,40.67,15,61,31.42
0,20,79,50.92,6,27,17.5,5,30,16.58,5,33,17.92,10,21,16.5,10,21,14.75,10,19,16.25,17,61,45.58,17,63,38.0,18,56,33.08
0,16,82,45.33,5,19,12.0,6,28,18.5,6,34,18.83,11,21,15.75,10,21,15.75,12,21,17.08,16,56,35.33,16,54,41.17,15,57,40.25
0,28,81,47.33,7,26,16.08,5,27,19.17,5,34,18.58,11,21,16.42,12,21,16.92,11,21,14.25,18,63,35.5,16,64,42.92,15,64,39.33
0,21,81,49.83,5,28,18.25,17,31,22.67,7,34,19.67,10,21,14.83,11,21,16.75,10,20,14.5,22,63,42.17,20,57,40.17,27,61,43.58
0,18,67,42.17,5,29,15.42,5,28,17.67,5,33,21.33,10,21,15.42,11,19,15.42,10,20,14.83,16,48,34.58,17,63,43.5,16,62,33.08
0,16,83,48.33,5,29,19.17,5,29,13.5,11,34,25.08,12,21,15.33,10,20,13.0,12,20,16.5,17,61,35.75,19,62,41.0,18,58,34.83
0,17,84,33.0,8,24,15.92,5,32,17.42,10,32,22.67,10,21,15.5,12,21,16.67,10,18,13.92,19,64,40.58,16,55,31.58,15,63,43.33
0,15,82,47.0,5,27,15.91,7,31,19.64,9,34,23.27,12,20,15.73,10,21,16.27,10,19,14.55,15,62,39.36,15,57,36.82,15,58,38.27
1,35,35,35.0,17,17,17.0,12,12,12.0,7,7,7.0,20,20,20.0,13,13,13.0,13,13,13.0,55,55,55.0,51,51,51.0,42,42,42.0
0,29,70,52.0,9,28,17.08,5,20,13.67,7,23,15.92,12,21,15.75,10,21,15.33,10,21,15.67,18,60,38.42,19,60,40.83,20,62,45.42
0,18,84,49.83,5,29,18.08,5,32,16.08,8,33,20.33,11,19,14.75,10,20,15.67,12,20,15.5,22,62,39.83,16,58,38.33,16,63,37.67
0,20,82,47.83,7,28,17.75,5,32,19.75,17,34,24.75,10,21,16.42,12,21,17.67,10,21,14.5,29,55,41.83,20,55,36.67,15,63,38.5
0,19,65,39.5,5,29,18.42,6,32,20.42,5,30,16.25,10,21,14.67,10,21,15.25,11,21,15.0,22,58,44.42,18,55,36.42,17,59,30.17
0,17,83,41.33,6,25,19.17,6,32,20.92,9,34,26.75,10,21,15.33,10,19,13.75,10,21,16.83,15,64,43.42,18,63,34.75,27,60,45.92
0,17,83,44.5,8,29,17.33,6,31,18.75,5,30,15.33,10,20,14.67,10,21,15.67,10,20,15.92,15,55,36.83,16,53,34.58,19,60,43.67
0,20,79,49.67,5,29,17.0,9,31,17.33,8,29,19.33,11,21,15.25,10,20,15.58,10,20,14.92,15,64,34.92,19,64,44.5,16,61,38.33
0,19,69,43.92,5,25,15.67,7,28,18.42,6,33,17.83,10,21,16.83,10,21,15.0,11,21,15.67,19,64,42.67,16,62,39.58,18,63,42.83
0,18,83,59.33,7,27,18.83,9,29,20.75,5,34,20.58,11,20,15.5,10,21,16.67,11,20,16.0,16,62,39.42,19,63,39.0,15,57,34.25
0,16,70,40.42,6,24,15.67,8,30,17.75,5,28,17.58,11,21,16.25,10,21,16.17,10,20,13.75,20,54,38.08,18,55,33.25,16,58,37.42
0,17,84,50.5,7,25,18.58,7,25,15.92,6,29,18.0,10,21,15.42,10,20,16.33,10,19,15.75,17,61,34.42,18,62,41.58,16,54,37.58
0,24,83,56.42,5,29,16.17,7,31,18.58,11,34,20.17,10,21,13.75,10,21,14.08,10,21,16.75,18,60,32.92,21,62,43.67,15,63,36.25
0,25,83,54.17,5,27,16.25,5,28,17.0,10,33,21.5,10,19,14.5,10,19,14.83,10,21,15.08,15,63,37.0,15,60,39.58,17,60,45.33
0,15,73,39.33,7,29,17.0,5,32,15.75,6,27,17.42,11,21,16.92,10,21,14.92,11,21,14.92,24,63,44.17,19,59,37.83,23,63,46.92
0,19,82,44.5,7,23,14.58,6,30,17.92,8,34,21.58,11,19,15.08,10,21,15.67,11,21,15.92,19,63,38.42,15,60,33.75,17,64,36.5
0,19,83,63.33,6,28,16.5,6,32,22.67,10,31,19.92,10,21,13.83,13,21,17.67,12,21,16.67,15,63,41.0,15,64,41.83,16,58,37.33
0,18,80,53.83,7,28,16.17,7,20,14.0,5,34,22.33,11,21,16.08,10,20,13.33,11,21,15.42,15,53,28.67,17,64,40.83,15,53,39.0
0,21,79,45.67,5,29,19.17,5,30,19.25,5,34,20.67,11,18,13.42,10,21,15.5,10,20,14.5,26,59,39.83,24,60,41.33,19,64,43.5
0,17,70,46.67,5,28,17.5,6,31,17.67,5,34,19.0,10,20,15.83,10,20,14.17,10,20,14.25,16,64,40.25,15,63,34.5,16,64,35.0
0,17,79,52.0,5,25,12.42,10,31,21.17,7,31,18.17,10,21,16.58,10,20,13.83,11,21,15.58,22,64,47.83,22,62,42.25,16,54,39.92
0,16,84,54.0,9,29,20.17,5,31,19.42,13,32,25.0,11,21,16.75,12,21,16.0,10,21,13.83,23,59,42.5,19,61,43.0,16,52,33.08
0,18,81,39.25,6,27,19.0,5,27,16.0,7,32,19.83,10,20,14.08,14,21,17.42,10,19,14.17,17,56,36.08,15,59,37.58,20,61,48.92
0,20,84,56.83,9,29,19.0,6,30,16.08,5,31,17.42,14,19,17.08,10,16,13.5,11,21,16.0,16,59,40.0,15,62,43.08,17,59,42.25
0,18,76,44.67,8,28,15.5,5,30,14.33,5,32,19.0,10,21,15.42,10,21,15.5,12,21,15.75,16,61,39.58,22,62,39.92,16,57,40.83
1,77,77,77.0,18,18,18.0,7,7,7.0,28,28,28.0,19,19,19.0,20,20,20.0,20,20,20.0,58,58,58.0,54,54,54.0,39,39,39.0
0,31,71,49.45,5,27,11.73,7,31,20.0,11,32,21.82,10,21,14.64,10,21,16.73,11,21,16.0,15,59,35.36,18,63,41.36,17,64,45.09
0,27,82,60.25,7,29,19.83,5,31,17.33,6,33,18.83,10,19,14.0,11,21,17.25,10,21,16.75,16,57,41.67,21,55,37.75,18,63,40.42
0,20,71,48.0,5,29,15.92,5,29,15.58,12,34,23.92,10,21,14.58,10,21,15.17,11,20,15.75,15,61,41.33,18,63,37.33,22,63,39.75
0,17,84,55.08,8,29,16.25,6,30,16.92,7,34,18.5,10,21,14.75,10,21,16.58,11,21,17.08,15,64,34.75,17,60,41.17,15,58,34.92
0,17,80,52.75,6,29,16.33,6,31,17.17,7,26,15.42,11,21,17.0,12,21,16.33,11,21,16.5,15,64,45.0,17,63,42.75,22,63,39.58
0,19,71,38.67,6,28,18.83,6,32,22.08,5,33,17.42,10,20,17.0,10,20,14.92,11,20,15.58,20,63,33.25,17,64,44.33,19,56,35.75
0,16,80,48.67,5,27,14.58,5,32,15.83,11,34,26.17,11,20,14.83,11,20,15.58,10,21,15.0,16,63,38.42,17,62,45.33,21,61,42.33
0,20,80,48.25,5,29,15.17,7,29,18.75,6,34,20.5,10,21,14.83,13,21,17.67,10,21,16.08,21,64,44.08,16,63,43.5,15,61,30.08
0,21,83,54.33,7,29,19.08,5,31,21.75,11,32,21.25,10,21,14.92,10,21,15.42,10,21,15.58,25,64,44.08,16,62,36.83,21,64,44.08
0,21,84,59.58,5,29,16.0,6,31,16.75,6,34,22.08,10,21,16.0,10,20,14.58,10,20,14.25,18,64,41.17,18,58,37.33,17,64,42.75
0,22,82,52.83,6,29,17.42,6,29,19.83,5,34,19.67,13,21,16.75,11,21,16.5,11,21,16.33,19,64,45.5,25,62,40.25,17,51,34.5
0,17,79,51.0,6,29,17.83,5,31,14.42,7,34,21.42,10,21,15.75,11,21,16.58,10,21,16.75,18,63,37.83,22,64,41.75,21,61,39.0
0,18,81,42.33,6,22,14.08,8,32,22.42,12,33,21.75,10,21,15.75,13,21,17.5,10,21,16.42,17,61,43.17,24,62,44.75,16,61,42.67
0,23,79,48.33,6,28,15.92,9,29,17.83,6,31,14.33,10,18,14.5,12,21,16.67,10,21,14.0,15,58,39.5,15,60,38.25,17,62,34.0
0,28,81,57.33,6,29,16.5,7,32,18.58,5,34,22.58,10,19,14.58,11,20,15.17,11,21,15.5,15,60,37.58,15,59,43.0,21,55,36.08
0,18,84,45.75,6,28,16.0,6,32,17.67,10,32,19.92,11,21,17.17,11,21,15.17,10,20,15.33,15,62,35.0,26,61,45.83,20,62,36.0
0,23,83,58.42,5,28,14.92,5,31,19.83,6,34,19.75,10,21,16.08,10,19,13.92,11,20,16.33,30,64,49.25,16,55,35.75,22,63,42.83
0,18,77,42.83,7,28,18.42,7,30,18.25,5,33,18.17,11,19,16.58,10,20,14.08,10,21,14.92,15,64,41.0,18,64,40.67,15,58,40.25
0,19,80,56.5,9,25,15.5,7,32,18.0,6,33,20.08,10,21,14.83,11,21,16.75,10,21,16.75,16,56,34.83,18,58,39.75,20,59,38.92
0,19,77,41.75,5,23,10.75,6,32,20.42,8,28,16.92,12,21,15.58,10,20,16.42,11,20,14.08,15,61,34.42,22,60,41.42,16,63,44.25
0,15,83,50.0,6,25,15.75,5,31,16.75,8,34,18.67,10,21,15.42,10,19,14.5,10,21,17.25,17,61,38.17,16,63,39.83,18,61,37.67
0,18,82,51.75,5,28,17.08,6,27,16.92,7,33,20.75,10,21,15.0,10,20,13.58,10,21,14.75,16,62,39.5,16,62,35.42,15,63,40.17
0,39,80,58.33,5,29,17.92,5,31,18.33,6,34,20.5,10,20,17.33,10,20,15.25,10,19,14.83,27,63,44.25,21,64,45.33,20,51,39.67
0,35,69,47.83,6,26,16.75,10,32,18.17,7,27,15.75,11,20,16.58,10,21,16.42,10,21,15.58,16,63,38.33,15,62,37.0,24,59,40.5
0,19,81,50.42,8,29,18.67,7,32,17.25,6,29,16.42,10,20,15.92,10,20,16.17,10,21,16.67,17,63,46.42,24,60,41.5,16,63,38.17
0,21,74,49.83,10,27,17.67,5,32,22.58,11,32,19.42,13,21,17.25,12,21,16.42,10,21,13.92,15,63,38.42,15,52,30.67,24,59,39.5
0,19,82,42.92,5,29,16.25,10,29,21.17,6,30,17.75,10,20,16.08,11,21,15.67,10,21,15.83,19,59,39.33,20,59,39.0,15,63,38.75
0,16,84,47.75,7,28,18.25,5,32,19.25,5,33,17.33,10,19,13.67,13,19,16.42,11,21,15.17,15,60,34.42,15,64,38.5,16,64,43.25
0,23,83,55.42,9,29,19.33,6,28,19.17,6,33,20.58,12,20,15.25,11,21,16.83,10,21,16.75,19,61,39.92,23,64,40.92,18,63,36.25
0,23,81,54.67,10,29,17.25,8,30,19.0,6,29,12.17,10,21,13.92,10,20,13.5,10,21,16.08,18,61,37.17,17,63,36.5,15,53,36.58
0,27,79,50.58,7,29,17.08,9,32,21.0,12,34,20.83,10,20,14.92,10,21,16.25,10,21,14.08,22,62,45.25,16,58,33.17,23,57,40.33
0,31,78,56.58,6,29,17.92,8,26,16.67,9,34,22.08,10,21,17.5,10,21,16.5,12,21,16.58,15,54,32.75,20,61,36.58,15,59,42.33
0,18,80,44.83,5,29,18.5,5,29,18.08,5,34,16.42,10,21,15.67,11,21,16.58,10,20,13.08,15,63,32.33,16,63,45.58,15,64,43.25
0,15,75,46.58,7,29,19.5,7,32,21.33,7,33,22.58,11,21,17.25,14,20,17.25,11,21,14.92,17,60,41.0,19,64,48.92,30,52,40.75
0,18,83,42.58,5,26,14.17,7,32,18.92,8,34,22.92,10,21,16.17,10,21,13.83,10,20,13.67,16,62,38.33,20,63,46.67,15,64,39.08
0,17,75,41.17,8,28,17.58,6,31,15.75,7,31,17.75,10,21,14.58,10,21,15.58,10,20,13.67,18,63,39.33,16,61,39.75,16,61,42.92
0,22,76,51.42,6,27,15.42,5,29,14.33,7,33,19.5,11,20,15.0,13,21,16.75,10,20,16.5,20,63,43.5,15,63,42.0,17,63,44.25
0,15,77,45.67,5,25,16.5,10,32,21.75,5,33,20.58,10,20,15.42,10,21,14.58,11,18,14.67,20,64,40.33,16,60,38.25,18,63,46.42
0,18,80,42.67,8,29,18.58,6,32,20.0,6,33,21.0,10,21,15.08,10,21,15.08,12,20,16.67,20,62,45.42,19,57,36.75,25,63,46.08
0,16,73,49.0,5,28,14.92,6,28,17.5,7,33,16.5,11,20,16.08,10,21,14.67,10,21,15.92,16,64,46.17,15,64,39.25,18,64,36.58
0,16,80,44.17,7,26,16.17,7,29,21.33,6,23,15.5,10,21,16.83,11,20,17.33,10,21,15.92,16,64,40.25,18,63,46.75,15,56,37.25
0,16,72,40.0,5,28,18.33,11,32,19.92,12,33,19.0,12,21,15.58,13,21,17.5,10,20,14.33,15,61,34.5,17,62,39.5,21,51,35.5
0,15,75,43.33,5,29,15.33,6,28,17.33,7,31,20.58,10,20,14.92,10,20,15.67,15,21,17.58,16,64,37.08,16,63,34.33,16,56,34.75
0,25,80,50.75,7,27,17.58,9,29,20.5,5,34,20.33,12,20,16.0,10,20,15.17,10,21,14.83,16,62,35.25,15,63,36.75,21,62,44.25
0,23,64,41.5,5,29,21.42,11,32,21.83,5,33,18.83,10,20,14.75,12,18,15.08,10,20,15.83,17,62,36.42,23,62,49.5,15,60,36.42
0,15,81,39.42,6,28,21.08,5,30,17.33,6,27,17.33,11,18,15.0,10,18,13.83,10,20,15.0,22,55,38.25,20,55,36.67,15,64,38.58
0,26,81,57.08,6,29,15.83,7,31,19.08,5,34,17.33,11,20,14.42,10,20,15.17,10,21,14.58,17,63,39.67,20,64,41.25,15,62,33.92
0,27,74,48.17,5,28,14.58,6,31,19.25,6,32,22.83,10,21,14.17,10,21,15.42,10,21,15.92,21,55,36.42,31,60,43.5,16,61,42.42
0,16,74,48.67,5,27,17.42,6,32,21.83,8,34,23.25,10,21,16.0,11,20,16.42,10,19,13.67,17,58,39.67,20,63,44.92,22,64,41.25
0,20,84,58.5,5,29,15.83,6,29,17.25,13,34,22.25,10,21,15.67,10,21,15.58,10,20,14.92,17,62,40.75,16,61,37.17,18,57,35.67
0,23,74,50.42,6,28,16.08,5,32,18.75,6,34,20.17,12,21,16.33,12,21,16.0,11,21,15.58,18,62,38.83,16,61,37.08,18,61,40.5
0,16,82,41.67,5,28,15.08,6,32,21.67,5,31,18.17,10,21,15.58,10,21,17.08,12,21,15.17,15,64,36.17,28,64,45.58,17,62,39.67
0,17,84,49.17,9,29,17.5,7,25,15.83,5,34,18.5,10,21,15.83,10,19,14.42,11,21,15.42,15,60,38.92,23,63,40.25,17,60,35.83
0,17,76,46.08,6,27,14.58,7,32,17.25,6,34,23.75,10,21,15.42,10,20,16.58,11,21,17.0,15,57,36.33,25,58,44.5,15,64,38.92
0,17,83,46.0,5,26,15.0,12,32,19.5,5,31,19.0,11,21,16.25,10,21,17.08,10,20,16.17,18,57,44.92,16,62,41.75,15,58,35.08
0,20,82,52.58,5,29,16.75,8,29,19.0,7,29,20.5,10,21,15.25,10,20,14.92,10,21,16.17,17,54,37.0,17,53,27.92,24,59,42.33
0,15,79,54.0,6,28,17.17,6,32,19.67,7,33,18.0,10,20,16.33,12,21,15.92,10,21,15.17,16,56,39.67,20,63,39.83,26,64,42.17
